research_join_key,signal_time,signal_time_msc,side,s2_gate,gate_reason,history_count,mean20_shadow_bps,median20_shadow_bps,mean5_shadow_bps,status,entry_bid,entry_ask,target_ask,shadow_10m_bps,m5_atr,stop_distance,exit_mode,exit_time_msc,exit_ask,observed_r,nominal_net_r_1bps,stress_net_r_2bps
1784576700065_SELL,2026.07.20 19:45:00,1784576700065,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,97,0.811722,0.972679,0.636062,OK,4009.58,4009.83,4008.44,2.843191,3.78,4.73,TIME_EXIT,1784577300099,4008.44,0.240997,0.156234,0.071471
1784596200106_SELL,2026.07.21 01:10:00,1784596200106,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,98,-0.128965,0.972679,2.274123,OK,4006.00,4006.62,4007.54,-3.844234,3.92,4.90,TIME_EXIT,1784596800366,4007.54,-0.314400,-0.396185,-0.477970
1784781900017_SELL,2026.07.23 04:45:00,1784781900017,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,99,-0.917577,0.491963,0.121700,OK,4121.49,4121.88,4119.02,5.992978,5.70,7.13,TIME_EXIT,1784782500033,4119.02,0.346536,0.288713,0.230889
1784792700056_SELL,2026.07.23 07:45:00,1784792700056,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,100,-0.410349,0.972679,3.648613,OK,4123.19,4123.42,4121.02,5.262915,3.04,3.81,TIME_EXIT,1784793300218,4121.02,0.570249,0.461896,0.353544
1784797800021_SELL,2026.07.23 09:10:00,1784797800021,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,101,-0.197776,1.769414,3.280214,OK,4122.42,4122.66,4127.17,-11.522358,3.66,4.58,HARD_SL,1784798341542,4127.16,-1.035863,-1.125953,-1.216043
1784861700126_SELL,2026.07.24 02:55:00,1784861700126,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,102,-0.820589,1.327478,-0.253502,OK,4047.58,4047.89,4047.53,0.123531,1.75,2.19,HARD_SL,1784862029261,4049.77,-1.001961,-1.187144,-1.372328
1784865900029_SELL,2026.07.24 04:05:00,1784865900029,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,103,-1.240674,0.086779,-0.797434,OK,4043.86,4044.32,4042.69,2.893275,3.60,4.50,TIME_EXIT,1784866500040,4042.69,0.259897,0.170069,0.080241
1785183300027_SELL,2026.07.27 20:15:00,1785183300027,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,104,-0.826938,1.364230,0.550068,OK,4073.52,4073.75,4074.15,-1.546574,4.61,5.76,TIME_EXIT,1785183900056,4074.15,-0.109294,-0.179962,-0.250630
1785201600090_SELL,2026.07.28 01:20:00,1785201600090,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,105,-1.116801,0.086779,-0.957842,OK,4076.28,4076.60,4072.66,8.880646,4.26,5.32,TIME_EXIT,1785202200237,4072.66,0.679926,0.603364,0.526801
1785222600128_SELL,2026.07.28 07:10:00,1785222600128,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,106,-0.352384,1.364230,-0.234296,OK,4046.29,4046.55,4047.81,-3.756528,2.62,3.28,TIME_EXIT,1785223200169,4047.81,-0.463364,-0.586713,-0.710062
1785237300048_SELL,2026.07.28 11:15:00,1785237300048,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,107,-0.542712,1.364230,1.318870,OK,4044.33,4044.64,4051.08,-16.690033,3.55,4.43,HARD_SL,1785237357313,4048.78,-1.003625,-1.094838,-1.186051
1785238500038_SELL,2026.07.28 11:35:00,1785238500038,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,108,-1.604494,-0.711522,-2.043843,OK,4045.66,4045.94,4043.44,5.487362,3.95,4.94,TIME_EXIT,1785239100159,4043.44,0.449539,0.367616,0.285694
1785256800007_SELL,2026.07.28 16:40:00,1785256800007,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,109,-1.198719,1.364230,-1.525025,OK,4021.95,4022.16,4025.34,-8.428747,5.49,6.87,TIME_EXIT,1785257400058,4025.34,-0.493604,-0.552166,-0.610728
1785270000019_SELL,2026.07.28 20:20:00,1785270000019,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,110,-0.851343,1.364230,-2.901460,OK,4035.46,4035.68,4038.08,-6.492444,2.64,3.30,HARD_SL,1785270046894,4039.10,-1.103329,-1.225649,-1.347968
1785294900034_SELL,2026.07.29 03:15:00,1785294900034,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,111,-0.750589,1.364230,-5.976078,OK,4020.55,4020.90,4025.10,-11.316860,4.56,5.70,HARD_SL,1785295042654,4026.37,-1.021213,-1.091760,-1.162307
1785297900005_SELL,2026.07.29 04:05:00,1785297900005,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,112,-1.446679,-0.711522,-7.488144,OK,4011.98,4012.31,4013.31,-3.315071,5.22,6.52,TIME_EXIT,1785298500090,4013.31,-0.203859,-0.265354,-0.326849
1785307500085_SELL,2026.07.29 06:45:00,1785307500085,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,113,-1.345076,-0.711522,-4.813152,OK,4026.04,4026.27,4024.53,3.750584,3.17,3.97,TIME_EXIT,1785308100228,4024.53,0.380644,0.279155,0.177665
1785484200127_SELL,2026.07.31 07:50:00,1785484200127,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,114,-1.503441,-0.711522,-5.160508,OK,4075.52,4075.87,4080.26,-11.630418,2.47,3.08,HARD_SL,1785484518800,4078.85,-1.080104,-1.212296,-1.344488
1785487801028_SELL,2026.07.31 08:50:01,1785487801028,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,115,-1.502883,-0.711522,-5.800842,OK,4075.59,4075.88,4074.81,1.913833,2.96,3.70,TIME_EXIT,1785488401196,4074.81,0.210709,0.100611,-0.009487
1785491700053_SELL,2026.07.31 09:55:00,1785491700053,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,116,-1.762437,-0.711522,-4.119586,OK,4078.51,4078.81,4078.12,0.956232,3.96,4.96,TIME_EXIT,1785492300088,4078.12,0.078689,-0.003602,-0.085892
1785508800025_SELL,2026.07.31 14:40:00,1785508800025,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,117,-2.021936,-0.711522,-1.664968,OK,4053.08,4053.39,4052.44,1.579046,3.31,4.13,TIME_EXIT,1785509400120,4052.44,0.154783,0.056760,-0.041263
1785511500010_SELL,2026.07.31 15:25:00,1785511500010,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,118,-2.085143,-0.711522,-0.686145,OK,4050.68,4050.93,4048.44,5.529936,3.90,4.88,TIME_EXIT,1785512100125,4048.44,0.459235,0.376190,0.293144
1785528600074_SELL,2026.07.31 20:10:00,1785528600074,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,119,-1.616435,0.539881,-0.330274,OK,4041.96,4042.19,4046.93,-12.296015,3.08,3.85,HARD_SL,1785528864199,4045.84,-1.006858,-1.111747,-1.216636
1785771300004_SELL,2026.08.03 15:35:00,1785771300004,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,120,-2.530884,-0.711522,-0.463394,OK,4051.76,4051.98,4045.00,16.684108,4.33,5.42,TIME_EXIT,1785771900088,4045.00,1.247931,1.173134,1.098336
1785787800155_SELL,2026.08.03 20:10:00,1785787800155,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,121,-1.959825,-0.711522,2.490661,OK,4034.86,4035.04,4036.59,-4.287633,2.35,2.93,HARD_SL,1785788321154,4037.86,-1.022520,-1.160044,-1.297568
1786055400021_SELL,2026.08.06 22:30:00,1786055400021,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,122,-1.598089,-0.711522,1.441888,OK,4237.27,4237.59,4236.66,1.439606,3.87,4.83,TIME_EXIT,1786056000172,4236.66,0.126215,0.038542,-0.049131
1786073400040_SELL,2026.08.07 03:30:00,1786073400040,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,123,-1.532285,-0.295171,1.414000,OK,4243.76,4244.30,4235.91,18.497747,3.68,4.60,TIME_EXIT,1786074000073,4235.91,1.704867,1.612701,1.520535
1786380600073_SELL,2026.08.10 16:50:00,1786380600073,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,124,-0.752061,-0.295171,4.007563,OK,4327.34,4327.88,4318.27,20.959758,5.51,6.89,TIME_EXIT,1786381200097,4318.27,1.315855,1.253075,1.190295
1786500300008_SELL,2026.08.12 02:05:00,1786500300008,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,125,0.373255,1.197919,10.658717,OK,4364.54,4364.93,4366.71,-4.971887,4.30,5.37,HARD_SL,1786500450988,4369.93,-1.003624,-1.084893,-1.166161
1786610100042_SELL,2026.08.13 08:35:00,1786610100042,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,126,-0.319371,-1.179420,6.327518,OK,4397.42,4397.69,4387.96,21.512614,4.43,5.54,TIME_EXIT,1786610700116,4387.96,1.706426,1.627104,1.547782
1786638900029_SELL,2026.08.13 16:35:00,1786638900029,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,127,0.944086,1.197919,11.487568,OK,4378.85,4379.10,4379.70,-1.941149,8.06,10.08,TIME_EXIT,1786639500040,4379.70,-0.084330,-0.127773,-0.171216
1786653000045_SELL,2026.08.13 20:30:00,1786653000045,SELL,ELIGIBLE,EDGE_STATE_PASS,128,1.681530,1.197919,10.811417,OK,4363.13,4363.35,4361.71,3.254544,4.36,5.44,TIME_EXIT,1786653600077,4361.71,0.260807,0.180671,0.100534
1786673100025_SELL,2026.08.14 02:05:00,1786673100025,SELL,ELIGIBLE,EDGE_STATE_PASS,129,1.569889,1.197919,7.762776,OK,4349.49,4349.88,4361.15,-26.807741,4.28,5.35,HARD_SL,1786673333495,4354.91,-1.013084,-1.094383,-1.175682
1786677300235_SELL,2026.08.14 03:15:00,1786677300235,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,130,0.650940,1.197919,-1.790724,OK,4352.08,4352.41,4347.56,10.385838,4.94,6.17,TIME_EXIT,1786677900244,4347.56,0.732196,0.661696,0.591197
1786695000009_SELL,2026.08.14 08:10:00,1786695000009,SELL,ELIGIBLE,EDGE_STATE_PASS,131,1.494854,1.509326,1.280821,OK,4319.90,4320.21,4319.11,1.828746,2.45,3.07,TIME_EXIT,1786695600017,4319.11,0.257659,0.116765,-0.024129
1787051400050_SELL,2026.08.18 11:10:00,1787051400050,SELL,REJECT,MEAN5_NOT_POSITIVE,132,2.152134,1.703896,-2.655952,OK,4390.76,4391.01,4392.30,-3.507365,3.55,4.43,TIME_EXIT,1787052000095,4392.30,-0.347252,-0.446258,-0.545265
1787059800008_SELL,2026.08.18 13:30:00,1787059800008,SELL,REJECT,MEAN5_NOT_POSITIVE,133,2.142519,1.703896,-2.969195,OK,4391.99,4392.26,4397.74,-13.092015,3.24,4.06,HARD_SL,1787060260210,4396.19,-1.035667,-1.143968,-1.252269
1787063100036_SELL,2026.08.18 14:25:00,1787063100036,SELL,REJECT,MEAN5_NOT_POSITIVE,134,1.300389,1.509326,-6.238507,OK,4390.32,4390.57,4389.73,1.343866,2.77,3.46,TIME_EXIT,1787063700063,4389.73,0.170353,0.043590,-0.083174
1787065800053_SELL,2026.08.18 15:10:00,1787065800053,SELL,REJECT,MEAN5_NOT_POSITIVE,135,1.949103,1.509326,-0.608186,OK,4391.16,4391.41,4393.29,-4.850654,3.66,4.57,TIME_EXIT,1787066400076,4393.29,-0.466029,-0.562104,-0.658179
1787069400041_SELL,2026.08.18 16:10:00,1787069400041,SELL,REJECT,MEAN5_NOT_POSITIVE,136,1.610879,1.391736,-3.655485,OK,4388.97,4389.21,4391.28,-5.263194,5.24,6.55,HARD_SL,1787069673165,4395.70,-1.026781,-1.093743,-1.160704
1787070000089_SELL,2026.08.18 16:20:00,1787070000089,SELL,REJECT,MEAN5_NOT_POSITIVE,136,1.610879,1.391736,-3.655485,OK,4391.01,4391.28,4389.45,3.552713,5.47,6.84,TIME_EXIT,1787070600117,4389.45,0.228005,0.163827,0.099649
1787074800037_SELL,2026.08.18 17:40:00,1787074800037,SELL,REJECT,MEAN5_NOT_POSITIVE,138,1.398591,1.391736,-3.661857,OK,4382.86,4383.11,4387.30,-10.130371,9.71,12.14,TIME_EXIT,1787075400080,4387.30,-0.365782,-0.401889,-0.437996
1787124300115_SELL,2026.08.19 07:25:00,1787124300115,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,139,0.615576,-0.298642,-3.069528,OK,4351.71,4351.92,4349.90,4.159285,2.72,3.40,TIME_EXIT,1787124900176,4349.90,0.532353,0.404361,0.276370
1787652600021_SELL,2026.08.25 10:10:00,1787652600021,SELL,REJECT,MEAN5_NOT_POSITIVE,140,1.438341,1.391736,-2.506444,OK,4641.14,4641.43,4641.44,-0.646393,4.56,5.69,TIME_EXIT,1787653200213,4641.44,-0.052681,-0.134181,-0.215681
1787671200040_SELL,2026.08.25 15:20:00,1787671200040,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,141,0.571816,0.348736,-1.665592,OK,4635.62,4635.84,4637.71,-4.508566,4.60,5.75,TIME_EXIT,1787671800092,4637.71,-0.363761,-0.444443,-0.525125
1787673900110_SELL,2026.08.25 16:05:00,1787673900110,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,142,0.560769,0.348736,-1.514667,OK,4634.50,4634.95,4623.37,24.015536,5.87,7.33,TIME_EXIT,1787674500112,4623.37,1.517419,1.454234,1.391050
1787688600090_SELL,2026.08.25 20:10:00,1787688600090,SELL,ELIGIBLE,EDGE_STATE_PASS,143,1.689566,0.348736,2.577898,OK,4636.10,4636.37,4642.88,-14.624361,4.67,5.84,HARD_SL,1787689154003,4642.06,-1.020049,-1.099395,-1.178742
1787759700032_SELL,2026.08.26 15:55:00,1787759700032,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,144,0.033460,-1.293771,1.679100,OK,4616.24,4616.57,4612.33,8.470097,7.09,8.86,TIME_EXIT,1787760300103,4612.33,0.441274,0.389176,0.337078
1787766000094_SELL,2026.08.26 17:40:00,1787766000094,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,145,-0.591023,-1.293771,2.541262,OK,4617.00,4617.30,4612.77,9.161793,7.04,8.80,TIME_EXIT,1787766600120,4612.77,0.480926,0.428433,0.375941
1787766600120_SELL,2026.08.26 17:50:00,1787766600120,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,145,-0.591023,-1.293771,2.541262,OK,4612.38,4612.77,4603.23,19.837914,7.30,9.12,TIME_EXIT,1787767200139,4603.23,1.002838,0.952286,0.901735
1787779800060_SELL,2026.08.26 21:30:00,1787779800060,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,147,0.031926,0.348736,9.372196,OK,4594.72,4595.01,4594.60,0.261169,4.05,5.06,TIME_EXIT,1787780400060,4594.60,0.023704,-0.067056,-0.157816
1787802300015_SELL,2026.08.27 03:45:00,1787802300015,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,148,0.142042,0.802517,4.621323,OK,4605.83,4606.72,4602.90,6.361503,4.81,6.02,TIME_EXIT,1787802900090,4602.90,0.487101,0.410531,0.333961
1787845500010_SELL,2026.08.27 15:45:00,1787845500010,SELL,REJECT,MEAN20_NOT_ABOVE_1BPS,149,0.297390,0.802517,8.818495,OK,4587.51,4587.77,4584.92,5.645764,4.18,5.23,TIME_EXIT,1787846100074,4584.92,0.495440,0.407686,0.319931
1787899200150_SELL,2026.08.28 06:40:00,1787899200150,SELL,ELIGIBLE,EDGE_STATE_PASS,150,1.920065,1.586306,8.253629,OK,4582.90,4583.24,4580.91,4.342229,3.92,4.90,TIME_EXIT,1787899800288,4580.91,0.406271,0.312708,0.219145
